FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,restraining,double,1210.17351431358,19.4162104944186,473.438921689709,angle,22289.9981700967,38508.4608174554,0.578833786054437,20403.6665432429,4.31223,0.589597253542146,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,restraining,double,1442.4487735312,15.1139642158969,339.890170680973,angle,17839.9985312839,38508.4608174554,0.463274775272171,24808.4603975992,7,0.957087348029911,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,2.65983069857058,0,angle,12289.9990808876,38508.4608174554,0.319150618331561,30336.9119851352,6.458534,0.883054454031573,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,releasing,double,1989.87067848317,6.7362700040927,84.2410411990675,angle,9419.99923335416,38508.4608174554,0.244621546366355,33141.8109774169,3.42882033333333,0.468811508528719,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,6.94507006119275,0,angle,4139.99986337552,38508.4608174554,0.10750883768117,38224.8029264591,1.86111733333333,0.254464550418929,54N,50
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,restraining,double,871.33949388946,9.1492452376126,156.073838022635,angle,159.999999999843,37814.1296679914,0.00423122259865943,4601.75712262946,NaN,NaN,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,releasing,double,506.676298275999,16.233594341735,143.012645343489,angle,2879.99998012019,37814.1296679914,0.07616200625022,1882.16599604059,0.028575,0.158309372247245,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,restraining,double,946.001025366161,7.7513316328933,146.496292184085,angle,5669.99988391447,37814.1296679914,0.149943947770242,924.676842401775,NaN,NaN,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,NaN,single,0,4.14591287994177,0,angle,10709.9998520658,37814.1296679914,0.283227458785901,5963.30911880338,NaN,NaN,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,restraining,double,1186.10548300455,3.9870086898629,98.3518671761692,angle,14609.9998262171,37814.1296679914,0.386363508944755,9865.31088301483,0.0381,0.211079162996327,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,NaN,single,0,11.4286009391846,0,angle,20839.9997869814,37814.1296679914,0.551116737842624,16082.249561,NaN,NaN,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,releasing,double,875.242659847833,25.8503614994844,374.533688599062,angle,23309.9996040665,37814.1296679914,0.616436231872282,18553.7116093729,0.0709576666666667,0.393115088928409,10N,315
29,Parkfield1966,'1966-06-28',6.19,Strike-Slip,35.955,-120.4983,bend,breached,releasing,double,1926.54346245909,20.6828934663052,652.181101613146,angle,28679.998908618,37814.1296679914,0.758446621948695,23884.9194135908,0.018687,0.103528512307411,10N,315
